,index,tweet,label,tweet_remove_url,tweet_remove_username,tweet_remove_url_username,tweet_remove_url_username_splite_hasghtag,tweet_remove_url_username_splite_hasghtag_lower_case,tweet_complete_cleaning
257,11227,So the #Democrats tore down their OWN #ConfederateFlag NOW if they get rid of THEIR #KKK #blackpanthers #alsharpton #hate #SemST,1,So the #Democrats tore down their OWN #ConfederateFlag NOW if they get rid of THEIR #KKK #blackpanthers #alsharpton #hate #SemST,So the #Democrats tore down their OWN #ConfederateFlag NOW if they get rid of THEIR #KKK #blackpanthers #alsharpton #hate #SemST,So the #Democrats tore down their OWN #ConfederateFlag NOW if they get rid of THEIR #KKK #blackpanthers #alsharpton #hate #SemST,So the Democrats tore down their OWN Confederate Flag NOW if they get rid of THEIR KKK blackpanthers alsharpton hate Sem ST,so the democrats tore down their own confederate flag now if they get rid of their kkk blackpanthers alsharpton hate sem st,democrats tore confederate flag get rid kkk blackpanthers alsharpton hate sem st
258,11228,@DaRealMonieLove or these dumb anti-abortion #showthetruth assholes who sit on Canadian streets with inaccurate disturbing pics! #SemST,0,@DaRealMonieLove or these dumb anti-abortion #showthetruth assholes who sit on Canadian streets with inaccurate disturbing pics! #SemST,  or these dumb anti-abortion #showthetruth assholes who sit on Canadian streets with inaccurate disturbing pics! #SemST,  or these dumb anti-abortion #showthetruth assholes who sit on Canadian streets with inaccurate disturbing pics! #SemST,  or these dumb anti-abortion showthetruth assholes who sit on Canadian streets with inaccurate disturbing pics! Sem ST,  or these dumb anti-abortion showthetruth assholes who sit on canadian streets with inaccurate disturbing pics! sem st,dumb anti abortion showthetruth assholes sit canadian streets inaccurate disturbing pics sem st
259,11229,"I was an accidental baby and as far as I know, my parents were happy to have me. #thanksmom #SemST",2,"I was an accidental baby and as far as I know, my parents were happy to have me. #thanksmom #SemST","I was an accidental baby and as far as I know, my parents were happy to have me. #thanksmom #SemST","I was an accidental baby and as far as I know, my parents were happy to have me. #thanksmom #SemST","I was an accidental baby and as far as I know, my parents were happy to have me. thanksmom Sem ST","i was an accidental baby and as far as i know, my parents were happy to have me. thanksmom sem st",accidental baby far know parents happy thanksmom sem st
260,11230,"Fallopians 3:16 ""Not your fuckin' pregnancy - not your fuckin' business!""  #SemST",0,"Fallopians 3:16 ""Not your fuckin' pregnancy - not your fuckin' business!""  #SemST","Fallopians 3:16 ""Not your fuckin' pregnancy - not your fuckin' business!""  #SemST","Fallopians 3:16 ""Not your fuckin' pregnancy - not your fuckin' business!""  #SemST","Fallopians 3:16 ""Not your fuckin' pregnancy - not your fuckin' business!""  Sem ST","fallopians 3:16 ""not your fuckin' pregnancy - not your fuckin' business!""  sem st",fallopians 3 16 fuckin pregnancy fuckin business sem st
261,11231,Babies are humans to support the prolife movement #SemST,2,Babies are humans to support the prolife movement #SemST,Babies are humans to support the prolife movement #SemST,Babies are humans to support the prolife movement #SemST,Babies are humans to support the prolife movement Sem ST,babies are humans to support the prolife movement sem st,babies humans support prolife movement sem st
262,11232,@ShowTruth You're truly unwelcome here. Please leave.  #ygk #SemST,1,@ShowTruth You're truly unwelcome here. Please leave.  #ygk #SemST,  You're truly unwelcome here. Please leave.  #ygk #SemST,  You're truly unwelcome here. Please leave.  #ygk #SemST,  You're truly unwelcome here. Please leave.  ygk Sem ST,  you're truly unwelcome here. please leave.  ygk sem st,truly unwelcome please leave ygk sem st
263,11233,Being a Democrat is never having to say you're sorry... #Slavery #Segregation #KKK #SemST,1,Being a Democrat is never having to say you're sorry... #Slavery #Segregation #KKK #SemST,Being a Democrat is never having to say you're sorry... #Slavery #Segregation #KKK #SemST,Being a Democrat is never having to say you're sorry... #Slavery #Segregation #KKK #SemST,Being a Democrat is never having to say you're sorry... Slavery Segregation KKK Sem ST,being a democrat is never having to say you're sorry... slavery segregation kkk sem st,democrat never say sorry slavery segregation kkk sem st
264,11234,@ubiquity75 @Aaron_Hamm well said. Men are playing political football with women's right to have control over our bodies. #fail #SemST,0,@ubiquity75 @Aaron_Hamm well said. Men are playing political football with women's right to have control over our bodies. #fail #SemST,    well said. Men are playing political football with women's right to have control over our bodies. #fail #SemST,    well said. Men are playing political football with women's right to have control over our bodies. #fail #SemST,    well said. Men are playing political football with women's right to have control over our bodies. fail Sem ST,    well said. men are playing political football with women's right to have control over our bodies. fail sem st,well said men playing political football women right control bodies fail sem st
265,11235,"@toby_dorena Pregnant people have more than heartbeats. They have feelings, and the ability to make decisions about their health. #SemST",0,"@toby_dorena Pregnant people have more than heartbeats. They have feelings, and the ability to make decisions about their health. #SemST","  Pregnant people have more than heartbeats. They have feelings, and the ability to make decisions about their health. #SemST","  Pregnant people have more than heartbeats. They have feelings, and the ability to make decisions about their health. #SemST","  Pregnant people have more than heartbeats. They have feelings, and the ability to make decisions about their health. Sem ST","  pregnant people have more than heartbeats. they have feelings, and the ability to make decisions about their health. sem st",pregnant people heartbeats feelings ability make decisions health sem st
266,11236,@FactsVsOpinion these poor souls won't be anything in the future @PPact encouraged women to murder babies. #BlackLivesMatter #SemST,2,@FactsVsOpinion these poor souls won't be anything in the future @PPact encouraged women to murder babies. #BlackLivesMatter #SemST,  these poor souls won't be anything in the future   encouraged women to murder babies. #BlackLivesMatter #SemST,  these poor souls won't be anything in the future   encouraged women to murder babies. #BlackLivesMatter #SemST,  these poor souls won't be anything in the future   encouraged women to murder babies. Black Lives Matter Sem ST,  these poor souls won't be anything in the future   encouraged women to murder babies. black lives matter sem st,poor souls anything future encouraged women murder babies black lives matter sem st
267,11237,"In Turkey at ze momento, just got internet and started reading @BarrettWeed 's tweets, literally just KILLING IT!!  #SemST",1,"In Turkey at ze momento, just got internet and started reading @BarrettWeed 's tweets, literally just KILLING IT!!  #SemST","In Turkey at ze momento, just got internet and started reading   's tweets, literally just KILLING IT!!  #SemST","In Turkey at ze momento, just got internet and started reading   's tweets, literally just KILLING IT!!  #SemST","In Turkey at ze momento, just got internet and started reading   's tweets, literally just KILLING IT!!  Sem ST","in turkey at ze momento, just got internet and started reading   's tweets, literally just killing it!!  sem st",turkey ze momento got internet started reading tweets literally killing sem st
268,11238,@JujuChangABC abortions should never be illegal. It should be the pregnant person's choice. Especially if that person was rape #SemST,0,@JujuChangABC abortions should never be illegal. It should be the pregnant person's choice. Especially if that person was rape #SemST,  abortions should never be illegal. It should be the pregnant person's choice. Especially if that person was rape #SemST,  abortions should never be illegal. It should be the pregnant person's choice. Especially if that person was rape #SemST,  abortions should never be illegal. It should be the pregnant person's choice. Especially if that person was rape Sem ST,  abortions should never be illegal. it should be the pregnant person's choice. especially if that person was rape sem st,abortions never illegal pregnant person choice especially person rape sem st
269,11239,@laurawrpie protect them by informing #HIV s acquired by having sex even wen using #condoms HIGH #RISK of acquiring it #teens #SemST,1,@laurawrpie protect them by informing #HIV s acquired by having sex even wen using #condoms HIGH #RISK of acquiring it #teens #SemST,  protect them by informing #HIV s acquired by having sex even wen using #condoms HIGH #RISK of acquiring it #teens #SemST,  protect them by informing #HIV s acquired by having sex even wen using #condoms HIGH #RISK of acquiring it #teens #SemST,  protect them by informing HIV s acquired by having sex even wen using condoms HIGH RISK of acquiring it teens Sem ST,  protect them by informing hiv s acquired by having sex even wen using condoms high risk of acquiring it teens sem st,protect informing hiv acquired sex even wen using condoms high risk acquiring teens sem st
270,11240,@laurawrpie what do u call #teens hu got #pregnant even while ingesting contraceptives? success? Can a chaste girl get pregnant? #SemST,2,@laurawrpie what do u call #teens hu got #pregnant even while ingesting contraceptives? success? Can a chaste girl get pregnant? #SemST,  what do u call #teens hu got #pregnant even while ingesting contraceptives? success? Can a chaste girl get pregnant? #SemST,  what do u call #teens hu got #pregnant even while ingesting contraceptives? success? Can a chaste girl get pregnant? #SemST,  what do u call teens hu got pregnant even while ingesting contraceptives? success? Can a chaste girl get pregnant? Sem ST,  what do u call teens hu got pregnant even while ingesting contraceptives? success? can a chaste girl get pregnant? sem st,u call teens hu got pregnant even ingesting contraceptives success chaste girl get pregnant sem st
